pincode,postal_code,locality,city,statename,,
452010,MP0586,Jai Singh Nagar,Indore,Madhya Pradesh,,
452010,MP0611,Kalindi Park,Indore,Madhya Pradesh,,
452010,MP0628,Khijrabad Colony,Indore,Madhya Pradesh,,
452010,MP0661,Mahalaxmi Nagar,Indore,Madhya Pradesh,,
452010,MP0673,Mangal City,Indore,Madhya Pradesh,,
452010,MP0678,Mansarovar Park,Indore,Madhya Pradesh,,
452010,MP0695,My Hospital Compus,Indore,Madhya Pradesh,,
452010,MP0699,Nanak Nagar,Indore,Madhya Pradesh,,
452010,MP0728,Nyay Nagar,Indore,Madhya Pradesh,,
452010,MP0742,Pardesi Pura,Indore,Madhya Pradesh,,
452010,MP0753,Pink City,Indore,Madhya Pradesh,,
452010,MP0801,Royal Platinum,Indore,Madhya Pradesh,,
452010,MP0802,Royal Premium,Indore,Madhya Pradesh,,
452010,MP0808,Sai Kripa Colony,Indore,Madhya Pradesh,,
452010,MP0812,Sakar Residancy,Indore,Madhya Pradesh,,
452010,MP0818,Samar Park Colony,Indore,Madhya Pradesh,,
452010,MP0836,Schem 54,Indore,Madhya Pradesh,,
452010,MP0837,Schem 74,Indore,Madhya Pradesh,,
452010,MP0838,Schem 74 C,Indore,Madhya Pradesh,,
452010,MP0839,Schem 78,Indore,Madhya Pradesh,,
452010,MP0840,Scheme 114,Indore,Madhya Pradesh,,
452010,MP0842,Scheme 94,Indore,Madhya Pradesh,,
452010,MP0848,Shalimar Town Ship,Indore,Madhya Pradesh,,
452010,MP0853,Shanti Niketan Bombay Hospital,Indore,Madhya Pradesh,,
452010,MP0855,Sheetal Nagar,Indore,Madhya Pradesh,,
452010,MP0871,Shyam Nagar,Indore,Madhya Pradesh,,
452010,MP0892,Sukhliya,Indore,Madhya Pradesh,,
452010,MP0893,Sun City,Indore,Madhya Pradesh,,
452010,MP0897,Swasthya Nagar,Indore,Madhya Pradesh,,
452010,MP0920,Vasant Vihar,Indore,Madhya Pradesh,,
452010,MP0927,Vijay Nagar,Indore,Madhya Pradesh,,
452011,MP0408,Adarsh Nagar,Indore,Madhya Pradesh,,
452011,MP0433,Anurag Nagar,Indore,Madhya Pradesh,,
452011,MP0449,Bajrang Nagar,Indore,Madhya Pradesh,,
452011,MP0507,Clerk Colony,Indore,Madhya Pradesh,,
452011,MP0669,Malviya Nagar,Indore,Madhya Pradesh,,
452011,MP0702,Nanda Nager,Indore,Madhya Pradesh,,
452011,MP0765,Press Complex,Indore,Madhya Pradesh,,
452011,MP0767,Prime City,Indore,Madhya Pradesh,,
452011,MP0791,Ravi Nagar,Indore,Madhya Pradesh,,
452011,MP0847,Shalimar Malwa Enclave,Indore,Madhya Pradesh,,
452012,MP0422,Amitesh Nagar,Indore,Madhya Pradesh,,
452012,MP0458,Basantpuri Colony,Indore,Madhya Pradesh,,
452012,MP0518,Dhanwantri Nagar,Indore,Madhya Pradesh,,
452012,MP0531,Dutta Nagar,Indore,Madhya Pradesh,,
452012,MP0697,Nalanda Parisar,Indore,Madhya Pradesh,,
452012,MP0741,Parashar Nagar,Indore,Madhya Pradesh,,
452012,MP0759,Prabhu Nagar,Indore,Madhya Pradesh,,
452012,MP0760,Pragti Nagar,Indore,Madhya Pradesh,,
452012,MP0780,Rajendra Nagar,Indore,Madhya Pradesh,,
452012,MP0876,Silver Ox Colony,Indore,Madhya Pradesh,,
452012,MP0890,Sudarshan Nagar,Indore,Madhya Pradesh,,
452013,MP0462,Behind 56,Indore,Madhya Pradesh,,
452013,MP0532,Dwarika Puri,Indore,Madhya Pradesh,,
452013,MP0926,Vidur Nagar,Indore,Madhya Pradesh,,
452014,MP0409,Aditya Nagar,Indore,Madhya Pradesh,,
452014,MP0447,Bairathi Colony,Indore,Madhya Pradesh,,
452014,MP0487,Brook Bond Colony,Indore,Madhya Pradesh,,
452014,MP0503,Choithram Hospital Campus,Indore,Madhya Pradesh,,
452014,MP0526,Doorsanchar Colony,Indore,Madhya Pradesh,,
452014,MP0549,Gopal Bagh,Indore,Madhya Pradesh,,
452014,MP0564,Gulzar Colony,Indore,Madhya Pradesh,,
452014,MP0627,Khatiwala Tank,Indore,Madhya Pradesh,,
452014,MP0675,Manik Bagh Road,Indore,Madhya Pradesh,,
452014,MP0778,Raj Township,Indore,Madhya Pradesh,,
452014,MP0782,Rajiv Gandhi Square,Indore,Madhya Pradesh,,
452014,MP0810,Saify Nagar,Indore,Madhya Pradesh,,
452014,MP0864,Shivam Puri,Indore,Madhya Pradesh,,
452014,MP0907,Transport Nagar,Indore,Madhya Pradesh,,
452014,MP0923,Veena Nagar Bombay Hospital,Indore,Madhya Pradesh,,
452014,MP0924,Veer Savarkar Nagar,Indore,Madhya Pradesh,,
452015,MP0451,Ban Ganga,Indore,Madhya Pradesh,,
452015,MP0528,Dubey Colony,Indore,Madhya Pradesh,,
452015,MP0757,Polo Ground,Indore,Madhya Pradesh,,
452015,MP0762,Pratap Nagar,Indore,Madhya Pradesh,,
452015,MP0776,Raghuvanshi Colony,Indore,Madhya Pradesh,,
452016,MP0419,Alok Nagar,Indore,Madhya Pradesh,,
452016,MP0434,Ashish Nagar,Indore,Madhya Pradesh,,
452016,MP0475,Bicholi Habsi,Indore,Madhya Pradesh,,
452016,MP0476,Bicholi Mardana,Indore,Madhya Pradesh,,
452016,MP0486,Brijeshwari,Indore,Madhya Pradesh,,
452016,MP0538,Ganesh Dham,Indore,Madhya Pradesh,,
452016,MP0539,Ganesh Puri,Indore,Madhya Pradesh,,
452016,MP0541,Gayal Vihar,Indore,Madhya Pradesh,,
452016,MP0554,Greater Brijeshwari,Indore,Madhya Pradesh,,
452016,MP0569,Harekishna Vihar Colony,Indore,Madhya Pradesh,,
452016,MP0610,Kalindi Kunj,Indore,Madhya Pradesh,,
452016,MP0614,Kanadia Road,Indore,Madhya Pradesh,,
452016,MP0616,Kanchan Bag,Indore,Madhya Pradesh,,
452016,MP0622,Khajrana,Indore,Madhya Pradesh,,
452016,MP0640,Lakshya Vihar,Indore,Madhya Pradesh,,
452016,MP0659,Mahadev Nagar,Indore,Madhya Pradesh,,
452016,MP0660,Mahadev Totla Nagar,Indore,Madhya Pradesh,,
452016,MP0667,Majestic Nagar,Indore,Madhya Pradesh,,
452016,MP0671,Manavta Nagar,Indore,Madhya Pradesh,,
452016,MP0719,New Ashish Nagar,Indore,Madhya Pradesh,,
452016,MP0797,Revenue Nagar,Indore,Madhya Pradesh,,
452016,MP0823,Sanchar Nagar,Indore,Madhya Pradesh,,
452016,MP0830,Sarv Sampann Nagar,Indore,Madhya Pradesh,,
452016,MP0831,Sarv Suvidha Nagar,Indore,Madhya Pradesh,,
452016,MP0862,Shiv Shakti Nagar,Indore,Madhya Pradesh,,
452016,MP0915,Vaibhav Nagar,Indore,Madhya Pradesh,,
452018,MP0450,Bakhtawar Ram Nagar,Indore,Madhya Pradesh,,
452018,MP0493,Chandralok Colony,Indore,Madhya Pradesh,,
452018,MP0524,Dil Pasand Colony,Indore,Madhya Pradesh,,
452018,MP0545,Girdhar Nagar,Indore,Madhya Pradesh,,
452018,MP0547,Golden Palace Colony,Indore,Madhya Pradesh,,
452018,MP0552,Goyal Nagar,Indore,Madhya Pradesh,,
452018,MP0571,Harsh Nagar,Indore,Madhya Pradesh,,
452018,MP0612,Kalpanalok Colony,Indore,Madhya Pradesh,,
452018,MP0623,Khajrana Main Road,Indore,Madhya Pradesh,,
452018,MP0665,Mahavir Nagar,Indore,Madhya Pradesh,,
452018,MP0670,Man Bhawan Nagar,Indore,Madhya Pradesh,,
452018,MP0672,Manbhavan Nagar,Indore,Madhya Pradesh,,
452018,MP0676,Manish Puri,Indore,Madhya Pradesh,,
452018,MP0735,Paliwal Nagar,Indore,Madhya Pradesh,,
452018,MP0743,Paricharika Nagar,Indore,Madhya Pradesh,,
452018,MP0763,Pratibha Sintex Colony,Indore,Madhya Pradesh,,
452018,MP0769,Pushp Vatika,Indore,Madhya Pradesh,,
452018,MP0773,Radha Krishna Vihar,Indore,Madhya Pradesh,,
452018,MP0792,Ravindra Nagar,Indore,Madhya Pradesh,,
452018,MP0795,Regency Priyadarshini,Indore,Madhya Pradesh,,
452018,MP0798,Riddhi Siddhi,Indore,Madhya Pradesh,,
452018,MP0834,Sbi Colony,Indore,Madhya Pradesh,,
452018,MP0850,Shankar Nagar,Indore,Madhya Pradesh,,
452018,MP0898,Swran Vatika,Indore,Madhya Pradesh,,
452018,MP0901,Telephone Nagar,Indore,Madhya Pradesh,,
452018,MP0902,Tilak Nagar Main,Indore,Madhya Pradesh,,
452018,MP0914,Utkarsh Vihar,Indore,Madhya Pradesh,,
452018,MP0918,Vandana Nagar,Indore,Madhya Pradesh,,
452018,MP0932,Vivekanand Nagar,Indore,Madhya Pradesh,,
452020,MP0426,Anand Nagar Chtawad Road,Indore,Madhya Pradesh,,
452020,MP0432,Anuradha Nagar,Indore,Madhya Pradesh,,
452020,MP0514,Dev Guradiya Road,Indore,Madhya Pradesh,,
452020,MP0152,Palda,Indore,Madhya Pradesh,,
453001,MP0143,Betma,Indore,Madhya Pradesh,,
453112,MP0420,Ambika Puri,Indore,Madhya Pradesh,,
453112,MP0421,Ambikapuri,Indore,Madhya Pradesh,,
453112,MP0435,Ashish Vihar,Indore,Madhya Pradesh,,
453112,MP0536,Gandhi Nagar,Indore,Madhya Pradesh,,
453112,MP0156,Sinhasa,Indore,Madhya Pradesh,,
453115,MP0145,Depalpur,Indore,Madhya Pradesh,,
453115,MP1350,Gokulpur,Jabalpur,Madhya Pradesh,,
453220,MP0154,Runji Gautampura,Indore,Madhya Pradesh,,
453331,MP0490,Cat Colony,Indore,Madhya Pradesh,,
453331,MP0701,Nand Vihar,Indore,Madhya Pradesh,,
453331,MP0153,Rau,Indore,Madhya Pradesh,,
453441,MP0548,Golf View,Indore,Madhya Pradesh,,
453441,MP0632,Kodria,Indore,Madhya Pradesh,,
453441,MP0686,Mhow,Indore,Madhya Pradesh,,
453441,MP0150,Mhow Cantt.,Indore,Madhya Pradesh,,
453441,MP0151,Mhowgaon,Indore,Madhya Pradesh,,
453441,MP0777,Railway Colony,Indore,Madhya Pradesh,,
453446,MP0625,Khandwa Road,Indore,Madhya Pradesh,,
453661,MP0655,Maanpur,Indore,Madhya Pradesh,,
453661,MP0149,Manpur,Indore,Madhya Pradesh,,
453771,MP0404,Aashirwad Villa,Indore,Madhya Pradesh,,
453771,MP0489,By Pass Road,Indore,Madhya Pradesh,,
453771,MP0512,Dakachya,Indore,Madhya Pradesh,,
453771,MP0558,Gulab Bagh,Indore,Madhya Pradesh,,
453771,MP0148,Manglaya Sadak,Indore,Madhya Pradesh,,
453771,MP0674,Mangliya,Indore,Madhya Pradesh,,
453771,MP0716,Nepania,Indore,Madhya Pradesh,,
453771,MP0739,Panchwati,Indore,Madhya Pradesh,,
454001,MP0104,Dhar,Dhar,Madhya Pradesh,,
454001,MP0226,Manasa,Neemuch,Madhya Pradesh,,
454001,454775,Pithampur,Dhar,Madhya Pradesh,,
454001,MP0249,Sultanpur,Raisen,Madhya Pradesh,,
454010,MP0108,Mandav,Dhar,Madhya Pradesh,,
454111,MP0239,Barkheda,Raisen,Madhya Pradesh,,
454111,MP0111,Sardarpur,Dhar,Madhya Pradesh,,
454221,MP0102,Bagh,Dhar,Madhya Pradesh,,
454331,MP0106,Kukshi,Dhar,Madhya Pradesh,,
454441,MP0146,Hatod,Indore,Madhya Pradesh,,
454446,MP0107,Manawar,Dhar,Madhya Pradesh,,
454449,MP0105,Dharampuri,Dhar,Madhya Pradesh,,
454552,MP0103,Dhamnod,Dhar,Madhya Pradesh,,
454660,MP0265,Badnavar,Ratlam,Madhya Pradesh,,
454660,MP0101,Badnawar,Dhar,Madhya Pradesh,,
454773,MP0544,Ghatta Billod,Indore,Madhya Pradesh,,
455001,MP0092,Dewas,Dewas,Madhya Pradesh,,
455111,MP0388,Nagda,Ujjain,Madhya Pradesh,,
455116,MP1424,Tonk Khurd,Dewas,Madhya Pradesh,,
455118,MP0133,Babai,Hoshangabad,Madhya Pradesh,,
455118,MP0155,Sawer,Indore,Madhya Pradesh,,
455221,MP0096,Karnawad,Dewas,Madhya Pradesh,,
455223,MP0093,Hatpipalya,Dewas,Madhya Pradesh,,
455227,MP0090,Bagli,Dewas,Madhya Pradesh,,
455332,MP0094,Kannod,Dewas,Madhya Pradesh,,
455336,MP0097,Khategaon,Dewas,Madhya Pradesh,,
455440,MP0095,Kantaphod,Dewas,Madhya Pradesh,,
455440,MP0098,Loharda,Dewas,Madhya Pradesh,,
455459,MP0099,Satwas,Dewas,Madhya Pradesh,,
456001,MP0390,Ujjain,Ujjain,Madhya Pradesh,,
456221,MP0391,Unhel,Ujjain,Madhya Pradesh,,
456440,MP0385,Gogapur,Ujjain,Madhya Pradesh,,
456550,MP1440,Ghatia,Ujjain,Madhya Pradesh,,
456664,MP_UJJAIN_010,Narwar,Ujjain,Madhya Pradesh,,
456665,MP0389,Tarana,Ujjain,Madhya Pradesh,,
457001,MP0269,Ratlam,Ratlam,Madhya Pradesh,,
457001,MP0270,Ratlam Rly Colony Ratlam Kasba,Ratlam,Madhya Pradesh,,
457114,MP0263,Alot,Ratlam,Madhya Pradesh,,
457222,MP0267,Namli,Ratlam,Madhya Pradesh,,
457226,MP0264,Badawada,Ratlam,Madhya Pradesh,,
457226,MP0266,Jaora,Ratlam,Madhya Pradesh,,
457331,MP0268,Piploda,Ratlam,Madhya Pradesh,,
457550,MP0271,Sailana,Ratlam,Madhya Pradesh,,
457661,MP0175,Jhabua,Jhabua,Madhya Pradesh,,
457773,MP0178,Petlawad,Jhabua,Madhya Pradesh,,
457779,MP0177,Meghnagar,Jhabua,Madhya Pradesh,,
457882,MP0174,Bhavra,Jhabua,Madhya Pradesh,,
457882,MP1421,Bhawra,Alirajpur,Madhya Pradesh,,
457885,MP1413,Katthiwada,Alirajpur,Madhya Pradesh,,
457887,MP1423,Alirajpur,Alirajpur,Madhya Pradesh,,
457887,MP1419,Chaktala,Alirajpur,Madhya Pradesh,,
457887,MP1414,Fata,Alirajpur,Madhya Pradesh,,
457887,MP1415,Nanpur,Alirajpur,Madhya Pradesh,,
457888,MP1418,Umrali,Alirajpur,Madhya Pradesh,,
457888,MP1416,Walpur,Alirajpur,Madhya Pradesh,,
457893,MP0237,Badi,Raisen,Madhya Pradesh,,
457990,MP1422,Jobat,Alirajpur,Madhya Pradesh,,
457990,MP0176,Jobat,Jhabua,Madhya Pradesh,,
457990,MP1420,Khattali,Alirajpur,Madhya Pradesh,,
457990,MP0180,Thandla,Jhabua,Madhya Pradesh,,
457993,MP0179,Ranapur,Jhabua,Madhya Pradesh,,
457993,MP1412,Udaygarh,Alirajpur,Madhya Pradesh,,
458001,MP0204,Mandsaur,Mandsaur,Madhya Pradesh,,
458113,MP0350,Nalkheda,Shajapur,Madhya Pradesh,,
458226,MP0223,Diken,Neemuch,Madhya Pradesh,,
458226,MP0229,Ratangarh,Neemuch,Madhya Pradesh,,
458228,MP0230,Singoli,Neemuch,Madhya Pradesh,,
458228,MP0272,Tal,Ratlam,Madhya Pradesh,,
458330,MP0224,Jawad,Neemuch,Madhya Pradesh,,
458339,MP0225,Jiran,Neemuch,Madhya Pradesh,,
458339,MP0203,Malhargarh,Mandsaur,Madhya Pradesh,,
458441,MP0227,Neemuch,Neemuch,Madhya Pradesh,,
458553,MP0206,Narayangarh,Mandsaur,Madhya Pradesh,,
458664,MP0207,Piplya Mandi,Mandsaur,Madhya Pradesh,,
458775,MP0201,Bhanpura,Mandsaur,Madhya Pradesh,,
458880,MP0202,Garoth,Mandsaur,Madhya Pradesh,,
458883,MP0208,Shamgarh,Mandsaur,Madhya Pradesh,,
458895,MP0319,Sehore,Sehore,Madhya Pradesh,,
458990,MP0209,Sitamau,Mandsaur,Madhya Pradesh,,
460001,MP0017,Betul,Betul,Madhya Pradesh,,
460004,MP0018,Betul Bazar,Betul,Madhya Pradesh,,
460004,MP0142,Sohagpur,Hoshangabad,Madhya Pradesh,,
460220,MP0019,Bhainsdehi,Betul,Madhya Pradesh,,
460220,MP0323,Seoni,Seoni,Madhya Pradesh,,
460440,MP0004,Hirapur,Balaghat,Madhya Pradesh,,
460440,MP0022,Shahpur,Betul,Madhya Pradesh,,
460447,MP0021,Sarni,Betul,Madhya Pradesh,,
460551,MP0016,Amla,Betul,Madhya Pradesh,,
460551,MP0396,Umaria,Umaria,Madhya Pradesh,,
460553,MP0055,Ambada,Chhindwara,Madhya Pradesh,,
460660,MP0020,Multai,Betul,Madhya Pradesh,,
460666,MP0313,Ashta,Sehore,Madhya Pradesh,,
461001,MP0135,Hoshangabad,Hoshangabad,Madhya Pradesh,,
461111,MP0136,Itarsi,Hoshangabad,Madhya Pradesh,,
461111,MP0138,Ordinance Factory Itarsi,Hoshangabad,Madhya Pradesh,,
461111,MP0813,Saket,Indore,Madhya Pradesh,,
461115,MP0134,Bhilakhedi,Hoshangabad,Madhya Pradesh,,
461115,MP0137,Mehara Gaon,Hoshangabad,Madhya Pradesh,,
461115,MP0469,Bhati Dham,Indore,Madhya Pradesh,,
461223,MP1215,Golgaon,Bhopal,Madhya Pradesh,,
461223,MP0141,Seoni Malwa,Hoshangabad,Madhya Pradesh,,
461228,MP0132,Timarni,Harda,Madhya Pradesh,,
461331,MP0130,Harda,Harda,Madhya Pradesh,,
461441,MP0131,Khirkiya,Harda,Madhya Pradesh,,
461441,MP0199,Mandla,Mandla,Madhya Pradesh,,
461661,MP0314,Budhni,Sehore,Madhya Pradesh,,
461772,MP1403,Shobhapur,Jabalpur,Madhya Pradesh,,
461775,MP0140,Pipariya,Hoshangabad,Madhya Pradesh,,
461881,MP0139,Pachmarhi Cantt,Hoshangabad,Madhya Pradesh,,
462001,MP1167,Arif Nagar,Bhopal,Madhya Pradesh,,
462001,MP1181,Berasia Road,Bhopal,Madhya Pradesh,,
462001,MP0035,Bhopal,Bhopal,Madhya Pradesh,,
462001,MP1191,Bhopal Railway Station,Bhopal,Madhya Pradesh,,
462001,MP1192,Bhopal Station,Bhopal,Madhya Pradesh,,
462001,MP1194,Budhwara,Bhopal,Madhya Pradesh,,
462001,MP1202,Chola Road,Bhopal,Madhya Pradesh,,
462001,MP1208,Dig Bunglow,Bhopal,Madhya Pradesh,,
462001,MP1214,Ghoda Nakkas,Bhopal,Madhya Pradesh,,
462001,MP1219,Gufa Mandir,Bhopal,Madhya Pradesh,,
462001,MP1224,Hamidiya Road,Bhopal,Madhya Pradesh,,
462001,MP1227,Idgah Hills,Bhopal,Madhya Pradesh,,
462001,MP1228,Imami Gate,Bhopal,Madhya Pradesh,,
462001,MP1232,Itwara,Bhopal,Madhya Pradesh,,
462001,MP1238,Jumerati,Bhopal,Madhya Pradesh,,
462001,MP1240,Kabadkhana,Bhopal,Madhya Pradesh,,
462001,MP1242,Kamla Park,Bhopal,Madhya Pradesh,,
462001,MP1243,Karariya Farm,Bhopal,Madhya Pradesh,,
462001,MP1249,Kohefiza,Bhopal,Madhya Pradesh,,
462001,MP1253,Lady Hospital,Bhopal,Madhya Pradesh,,
462001,MP1259,Mangalwara,Bhopal,Madhya Pradesh,,
462001,MP1266,Moti Mazzid,Bhopal,Madhya Pradesh,,
462001,MP1269,Nariyal Kheda,Bhopal,Madhya Pradesh,,
462001,MP1273,New Jail Road,Bhopal,Madhya Pradesh,,
462001,MP1276,Noor Mahal,Bhopal,Madhya Pradesh,,
462001,MP1280,Old Saifia Collage Road,Bhopal,Madhya Pradesh,,
462001,MP1281,Padamnabh Nagar,Bhopal,Madhya Pradesh,,
462001,MP1283,Peergate,Bhopal,Madhya Pradesh,,
462001,MP1287,Profesor Colony,Bhopal,Madhya Pradesh,,
462001,MP1299,Ret Ghat,Bhopal,Madhya Pradesh,,
462001,MP1303,Royal Market,Bhopal,Madhya Pradesh,,
462001,MP1304,Sahajanabad,Bhopal,Madhya Pradesh,,
462001,MP1305,Saheed Nagar,Bhopal,Madhya Pradesh,,
462001,MP1317,Si Lines,Bhopal,Madhya Pradesh,,
462001,MP1326,Talayya,Bhopal,Madhya Pradesh,,
462001,MP1327,Teela Jamalpura,Bhopal,Madhya Pradesh,,
462001,MP1337,Vip Road,Bhopal,Madhya Pradesh,,
462002,MP1205,Civil Lines,Bhopal,Madhya Pradesh,,
462003,MP1162,Akriti Garden,Bhopal,Madhya Pradesh,,
462003,MP1177,Banganga,Bhopal,Madhya Pradesh,,
462003,MP1185,Bhadbhada Road,Bhopal,Madhya Pradesh,,
462003,MP1196,Chakki Chouraha,Bhopal,Madhya Pradesh,,
462003,MP1201,Chitragupt Nagar,Bhopal,Madhya Pradesh,,
462003,MP1209,Dipo Chouraha,Bhopal,Madhya Pradesh,,
462003,MP1236,Jawahar Chouk,Bhopal,Madhya Pradesh,,
462003,MP1239,Jwahar Chowk,Bhopal,Madhya Pradesh,,
462003,MP1241,Kamla Nagar,Bhopal,Madhya Pradesh,,
462003,MP1252,Kotra Sultanabad,Bhopal,Madhya Pradesh,,
462003,MP1258,Malviya Nagar,Bhopal,Madhya Pradesh,,
462003,MP1261,Mata Mandir,Bhopal,Madhya Pradesh,,
462003,MP1265,Mla Qtr,Bhopal,Madhya Pradesh,,
462003,MP1271,Nehru Nagar,Bhopal,Madhya Pradesh,,
462003,MP1274,New Market,Bhopal,Madhya Pradesh,,
462003,MP1277,North Tt Nagar,Bhopal,Madhya Pradesh,,
462003,MP1285,Police Line,Bhopal,Madhya Pradesh,,
462003,MP1286,Prempura,Bhopal,Madhya Pradesh,,
462003,MP1288,Pumpa Pur,Bhopal,Madhya Pradesh,,
462003,MP1291,Pwd Qtr,Bhopal,Madhya Pradesh,,
462003,MP1293,Radio Colony,Bhopal,Madhya Pradesh,,
462003,MP1302,Roshanpura,Bhopal,Madhya Pradesh,,
462003,MP1320,South Tt Nagar,Bhopal,Madhya Pradesh,,
462003,MP1324,T.T.Nagar,Bhopal,Madhya Pradesh,,
462003,MP1328,Tin Shed,Bhopal,Madhya Pradesh,,
462003,MP1330,Tulsi Nagar,Bhopal,Madhya Pradesh,,
462003,MP1332,Vaishali Nagar,Bhopal,Madhya Pradesh,,
462003,MP1338,Wireless Colony,Bhopal,Madhya Pradesh,,
462004,MP1151,1250,Bhopal,Madhya Pradesh,,
462004,MP1334,Vidhan Sabha,Bhopal,Madhya Pradesh,,
462007,MP1193,Bima Kunj,Bhopal,Madhya Pradesh,,
462007,MP1255,Lalita Nagar,Bhopal,Madhya Pradesh,,
462007,MP1295,Raj Harsh Colony,Bhopal,Madhya Pradesh,,
462007,MP1307,Sarvadharm,Bhopal,Madhya Pradesh,,
462008,MP1160,Aishbagh,Bhopal,Madhya Pradesh,,
462008,MP1168,Ashoka Garden,Bhopal,Madhya Pradesh,,
462008,MP1175,Bagh Umrao Dulha,Bhopal,Madhya Pradesh,,
462008,MP1183,Berkhedi,Bhopal,Madhya Pradesh,,
462008,MP1226,Hosanga Bad Road,Bhopal,Madhya Pradesh,,
462008,MP1234,Jahangirabad,Bhopal,Madhya Pradesh,,
462008,MP1237,Jinsi Chouraha Church Road,Bhopal,Madhya Pradesh,,
462010,MP1158,80 Feet Road,Bhopal,Madhya Pradesh,,
462010,MP1197,Chandbad,Bhopal,Madhya Pradesh,,
462010,MP1206,Coach Factory,Bhopal,Madhya Pradesh,,
462010,MP1210,Dwarka Nagar,Bhopal,Madhya Pradesh,,
462010,MP1275,Nishatpura,Bhopal,Madhya Pradesh,,
462010,MP1290,Pushpa Nagar,Bhopal,Madhya Pradesh,,
462010,MP0247,Samarda,Raisen,Madhya Pradesh,,
462011,MP1157,7 Number,Bhopal,Madhya Pradesh,,
462011,MP1166,Arera Hills,Bhopal,Madhya Pradesh,,
462011,MP1256,M.P.Nagar Zone -1,Bhopal,Madhya Pradesh,,
462011,MP1257,M.P.Nagar Zone -2,Bhopal,Madhya Pradesh,,
462013,MP1316,Shyamla Hill,Bhopal,Madhya Pradesh,,
462016,MP1152,110 Quarters,Bhopal,Madhya Pradesh,,
462016,MP1154,5 Number,Bhopal,Madhya Pradesh,,
462016,MP1155,6 No. Stop,Bhopal,Madhya Pradesh,,
462016,MP1156,6 Number,Bhopal,Madhya Pradesh,,
462016,MP1165,Arera Colony,Bhopal,Madhya Pradesh,,
462016,MP1198,Charimli,Bhopal,Madhya Pradesh,,
462016,MP1225,Harshvardhan Nagar,Bhopal,Madhya Pradesh,,
462016,MP0663,Mahaveer Nagar,Indore,Madhya Pradesh,,
462016,MP1278,Officers Colony,Bhopal,Madhya Pradesh,,
462016,MP1298,Ravishankar Nagar,Bhopal,Madhya Pradesh,,
462016,MP1310,Shahpura,Bhopal,Madhya Pradesh,,
462016,MP1315,Shivaji Nagar,Bhopal,Madhya Pradesh,,
462016,MP1333,Valmi Road,Bhopal,Madhya Pradesh,,
462021,MP1164,Anand Nagar,Bhopal,Madhya Pradesh,,
462021,MP1233,J K Road,Bhopal,Madhya Pradesh,,
462021,MP1247,Khajuri Kalan Road,Bhopal,Madhya Pradesh,,
462021,MP1284,Piplani,Bhopal,Madhya Pradesh,,
462021,MP1319,Sos,Bhopal,Madhya Pradesh,,
462022,MP1169,Awadhpuri,Bhopal,Madhya Pradesh,,
462022,MP1180,Bda Road Piplani,Bhopal,Madhya Pradesh,,
462022,MP1189,Bhel,Bhopal,Madhya Pradesh,,
462022,MP1216,Gopal Nagar,Bhopal,Madhya Pradesh,,
462022,MP1229,Indrapuri,Bhopal,Madhya Pradesh,,
462022,MP1268,Narela Shankari,Bhopal,Madhya Pradesh,,
462022,MP1282,Patel Nagar,Bhopal,Madhya Pradesh,,
462022,MP1300,Rishipuram,Bhopal,Madhya Pradesh,,
462022,MP1306,Saket Nagar,Bhopal,Madhya Pradesh,,
462022,MP1318,Sonagiri,Bhopal,Madhya Pradesh,,
462022,MP1325,Tagore Nagar,Bhopal,Madhya Pradesh,,
462023,MP1188,Bharti Niketan,Bhopal,Madhya Pradesh,,
462023,MP1213,Gautam Nagar,Bhopal,Madhya Pradesh,,
462023,MP1217,Govind Garden,Bhopal,Madhya Pradesh,,
462023,MP1218,Govindpura,Bhopal,Madhya Pradesh,,
462023,MP1221,Habibganj,Bhopal,Madhya Pradesh,,
462023,MP0583,Industrial Estate,Indore,Madhya Pradesh,,
462023,MP1245,Kastorba Nagar,Bhopal,Madhya Pradesh,,
462023,MP1263,Minal Residency,Bhopal,Madhya Pradesh,,
462023,MP1289,Punjabi Bagh,Bhopal,Madhya Pradesh,,
462023,MP1292,Rachna Nagar,Bhopal,Madhya Pradesh,,
462023,MP1294,Raisen Road,Bhopal,Madhya Pradesh,,
462023,MP1296,Raj Homes,Bhopal,Madhya Pradesh,,
462023,MP1308,Second Stop,Bhopal,Madhya Pradesh,,
462023,MP1313,Shansha Garden,Bhopal,Madhya Pradesh,,
462023,MP1314,Shanti Niketan,Bhopal,Madhya Pradesh,,
462023,MP1321,Subhash Nagar,Bhopal,Madhya Pradesh,,
462024,MP1163,Alkapuri,Bhopal,Madhya Pradesh,,
462024,MP1200,Chichli Beragad,Bhopal,Madhya Pradesh,,
462024,MP1222,Habibganj Naka,Bhopal,Madhya Pradesh,,
462026,MP1161,Akratti Eco City,Bhopal,Madhya Pradesh,,
462026,MP1195,Central Library,Bhopal,Madhya Pradesh,,
462026,MP1230,Indus Garden,Bhopal,Madhya Pradesh,,
462026,MP1264,Misrod,Bhopal,Madhya Pradesh,,
462026,MP1267,Narayan Nagar,Bhopal,Madhya Pradesh,,
462026,MP1312,Shankaracharya Nagar,Bhopal,Madhya Pradesh,,
462026,MP1323,Surendra Palace,Bhopal,Madhya Pradesh,,
462026,MP1331,University,Bhopal,Madhya Pradesh,,
462026,MP1335,Vidya Nagar,Bhopal,Madhya Pradesh,,
