pincode,locality,city,statename,
758078,Bidyadharpur B.O,KENDUJHAR,ODISHA,
758029,Kathabari B.O,KENDUJHAR,ODISHA,
758029,Ketanga B.O,KENDUJHAR,ODISHA,
758029,Muktapur B.O,KENDUJHAR,ODISHA,
758029,Pipilia B.O,KENDUJHAR,ODISHA,
758029,Poipani B.O,KENDUJHAR,ODISHA,
758022,Ambagadia B.O,KENDUJHAR,ODISHA,
758022,Bancho B.O,KENDUJHAR,ODISHA,
758022,Girigaon B.O,KENDUJHAR,ODISHA,
758022,Sulana B.O,KENDUJHAR,ODISHA,
758015,Atasahi B.O,KENDUJHAR,ODISHA,
758015,Gohira B.O,KENDUJHAR,ODISHA,
758015,Kanto B.O,KENDUJHAR,ODISHA,
758027,Badajamposi B.O,KENDUJHAR,ODISHA,
758027,Balipokhari B.O,KENDUJHAR,ODISHA,
758027,Kundapitha B.O,KENDUJHAR,ODISHA,
758023,Dhenka B.O,KENDUJHAR,ODISHA,
758023,Podasingidi B.O,KENDUJHAR,ODISHA,
758028,Badasialimal B.O,KENDUJHAR,ODISHA,
758028,Bhawanarpur B.O,KENDUJHAR,ODISHA,
758028,Pithagola B.O,KENDUJHAR,ODISHA,
758028,Sunapentha B.O,KENDUJHAR,ODISHA,
758028,KANHEIGOLA B.O,KENDUJHAR,ODISHA,
758079,Masinajodi B.O,KENDUJHAR,ODISHA,
758031,Balibandha B.O,KENDUJHAR,ODISHA,
758031,Kandraposi B.O,KENDUJHAR,ODISHA,
758031,Kanjipani B.O,KENDUJHAR,ODISHA,
758031,Kasipal B.O,KENDUJHAR,ODISHA,
758031,Kaunrikala(B) B.O,KENDUJHAR,ODISHA,
758034,Bansapani B.O,KENDUJHAR,ODISHA,
758034,Khandabandha B.O,KENDUJHAR,ODISHA,
758044,Kanjiasula B.O,KENDUJHAR,ODISHA,
758044,Pokharia B.O,KENDUJHAR,ODISHA,
758044,Raruanguda B.O,KENDUJHAR,ODISHA,
758002,Bodapalasa B.O,KENDUJHAR,ODISHA,
758025,Tarimul B.O,KENDUJHAR,ODISHA,
758013,Birakishorepur B.O,KENDUJHAR,ODISHA,
758013,Dhrupada B.O,KENDUJHAR,ODISHA,
758013,Kusumita B.O,KENDUJHAR,ODISHA,
758013,Mahadeijoda B.O,KENDUJHAR,ODISHA,
758013,Nuagaon B.O,KENDUJHAR,ODISHA,
758013,Sankir B.O,KENDUJHAR,ODISHA,
758017,Jadichatar B.O,KENDUJHAR,ODISHA,
758017,Kendeiposi B.O,KENDUJHAR,ODISHA,
758017,Murusuan B.O,KENDUJHAR,ODISHA,
758017,Silida B.O,KENDUJHAR,ODISHA,
758047,Balabhadrapur B.O,KENDUJHAR,ODISHA,
758047,Basudevpur B.O,KENDUJHAR,ODISHA,
758016,Begna B.O,KENDUJHAR,ODISHA,
758043,Nandabara B.O,KENDUJHAR,ODISHA,
758043,Patsura B.O,KENDUJHAR,ODISHA,
758020,Bailo B.O,KENDUJHAR,ODISHA,
758020,Belabahali B.O,KENDUJHAR,ODISHA,
758076,Bhimkand B.O,KENDUJHAR,ODISHA,
758076,Bimala B.O,KENDUJHAR,ODISHA,
758076,Birabarpur Nuagaon B.O,KENDUJHAR,ODISHA,
758076,Karamangi B.O,KENDUJHAR,ODISHA,
758076,Nuagaon B.O,KENDUJHAR,ODISHA,
758018,Pandadar B.O,KENDUJHAR,ODISHA,
758030,Erendei B.O,KENDUJHAR,ODISHA,
758019,Jata B.O,KENDUJHAR,ODISHA,
758019,Karadangi B.O,KENDUJHAR,ODISHA,
758019,Ranki B.O,KENDUJHAR,ODISHA,
758046,Kankada B.O,KENDUJHAR,ODISHA,
758045,Khuntapada B.O,KENDUJHAR,ODISHA,
758032,Padua B.O,KENDUJHAR,ODISHA,
758032,Radhikadeipur B.O,KENDUJHAR,ODISHA,
758085,Karangadihi B.O,KENDUJHAR,ODISHA,
758085,Nayakote B.O,KENDUJHAR,ODISHA,
758085,Baragoda B.O,KENDUJHAR,ODISHA,
758086,Basantapur B.O,KENDUJHAR,ODISHA,
758087,Jharbeda B.O,KENDUJHAR,ODISHA,
758087,Purumunda B.O,KENDUJHAR,ODISHA,
768027,Manapada B.O,BARGARH,ODISHA,
768027,Paharsirgida B.O,BARGARH,ODISHA,
768038,Dang B.O,BARGARH,ODISHA,
768038,Deogaon B.O,BARGARH,ODISHA,
768038,Urduna B.O,BARGARH,ODISHA,
768029,Mahulpali B.O,BARGARH,ODISHA,
768029,Remta B.O,BARGARH,ODISHA,
768029,RAXA B.O,BARGARH,ODISHA,
768030,Bhatli badmal B.O,BARGARH,ODISHA,
768030,Kesaipali B.O,BARGARH,ODISHA,
768030,Mulbar B.O,BARGARH,ODISHA,
768030,Sulsulia B.O,BARGARH,ODISHA,
768104,Chichinda B.O,BARGARH,ODISHA,
768104,Kubedega B.O,BARGARH,ODISHA,
768104,Papanga B.O,BARGARH,ODISHA,
768032,Badapali B.O,BARGARH,ODISHA,
768032,Saipali B.O,BARGARH,ODISHA,
768032,Sarandapali B.O,BARGARH,ODISHA,
768052,Karlasantara B.O,BARGARH,ODISHA,
768052,KHOLA,BARGARH,ODISHA,
768052,BUNGAPALI B.O,BARGARH,ODISHA,
768037,Dangabahal B.O,BARGARH,ODISHA,
768037,Kathaumal B.O,BARGARH,ODISHA,
768037,KANDAGAD B.O,BARGARH,ODISHA,
768037,RAISALPADAR B.O,BARGARH,ODISHA,
768034,Kuchipali B.O,BARGARH,ODISHA,
768034,Sanimal B.O,BARGARH,ODISHA,
768049,GYAN B.O,BARGARH,ODISHA,
768049,DANGAGHAT B.O,BARGARH,ODISHA,
768042,Bhandarpuri B.O,BARGARH,ODISHA,
768042,Laudidhara B.O,BARGARH,ODISHA,
768042,CHHOTANKI B.O,BARGARH,ODISHA,
768048,Jokhipali B.O,BARGARH,ODISHA,
768050,Jamseth B.O,BARGARH,ODISHA,
768035,Kundakhai B.O,BARGARH,ODISHA,
768036,Budamal B.O,BARGARH,ODISHA,
768036,Jagdalpur B.O,BARGARH,ODISHA,
768036,Khaliapali B.O,BARGARH,ODISHA,
768036,Purena B.O,BARGARH,ODISHA,
768036,Sareikela B.O,BARGARH,ODISHA,
768036,BUKURAMUNDA B.O,BARGARH,ODISHA,
768033,Negimunda B.O,BARGARH,ODISHA,
768033,Pandikipali B.O,BARGARH,ODISHA,
768033,KARANDOLA,BARGARH,ODISHA,
768040,Dhanger B.O,BARGARH,ODISHA,
768220,Bhalupatra B.O,JHARSUGUDA,ODISHA,
768220,Bhimjore B.O,JHARSUGUDA,ODISHA,
768221,Badapada B.O,SAMBALPUR,ODISHA,
768221,Ghunghuti B.O,SAMBALPUR,ODISHA,
768221,Tileimal B.O,JHARSUGUDA,ODISHA,
768221,Uchakapat B.O,SAMBALPUR,ODISHA,
768211,Dalgaon B.O,JHARSUGUDA,ODISHA,
768211,Ramella B.O,JHARSUGUDA,ODISHA,
768211,Pipilikani B.O,JHARSUGUDA,ODISHA,
768216,Loisingh B.O,JHARSUGUDA,ODISHA,
768216,Badjob B.O,JHARSUGUDA,ODISHA,
768234,Rampaluga Reneda B.O,JHARSUGUDA,ODISHA,
768202,Ektali B.O,JHARSUGUDA,ODISHA,
768202,Sripura B.O,JHARSUGUDA,ODISHA,
768228,Baliturei B.O,SAMBALPUR,ODISHA,
768228,M. Balanda B.O,SAMBALPUR,ODISHA,
768228,Routbahal B.O,SAMBALPUR,ODISHA,
768228,Sargidihi B.O,SAMBALPUR,ODISHA,
768222,Bauriguda B.O,SAMBALPUR,ODISHA,
768222,Khandakata B.O,SAMBALPUR,ODISHA,
768222,Kuturchuan B.O,SAMBALPUR,ODISHA,
768222,Paruabhadi B.O,SAMBALPUR,ODISHA,
768222,Subarnapali B.O,SAMBALPUR,ODISHA,
768222,Telitileimal B.O,SAMBALPUR,ODISHA,
768227,Turei-niktimal B.O,SAMBALPUR,ODISHA,
768214,Sadamal B.O,JHARSUGUDA,ODISHA,
768219,Thebra B.O,JHARSUGUDA,ODISHA,
768204,Talmal B.O,JHARSUGUDA,ODISHA,
768204,Talpatia B.O,JHARSUGUDA,ODISHA,
768226,Attabira B.O,JHARSUGUDA,ODISHA,
768226,Charpali B.O,JHARSUGUDA,ODISHA,
768226,Kapilapur B.O,JHARSUGUDA,ODISHA,
768226,Remta B.O,JHARSUGUDA,ODISHA,
768212,Bomaloi B.O,SAMBALPUR,ODISHA,
768212,Patrapali B.O,SAMBALPUR,ODISHA,
768110,Ambagaon B.O,DEOGARH,ODISHA,
768110,Balani B.O,DEOGARH,ODISHA,
768110,Gursang B.O,DEOGARH,ODISHA,
345024,Balu Singh Ki Dhani BO,JAISALMER,RAJASTHAN,
345024,Prabhupura B.O,NA,NA,
345027,Baiya BO,JAISALMER,RAJASTHAN,
345027,Seerhar BO,JAISALMER,RAJASTHAN,
345027,Mehrajot,JAISALMER,RAJASTHAN,
345027,Seetorai,JAISALMER,RAJASTHAN,
345027,Lakhmana,JAISALMER,RAJASTHAN,
345027,Harbha,JAISALMER,RAJASTHAN,
345027,Gajsingh Ka Gaon,JAISALMER,RAJASTHAN,
345034,Karda BO,JAISALMER,RAJASTHAN,
345034,Satto BO,JAISALMER,RAJASTHAN,
345034,Megwalon Ki Dhani,JAISALMER,RAJASTHAN,
345034,Basanpeer (Jooni),JAISALMER,RAJASTHAN,
345034,Dav,JAISALMER,RAJASTHAN,
345034,Gorera,JAISALMER,RAJASTHAN,
345033,Phoolasar,JAISALMER,RAJASTHAN,
345033,Khardi,JAISALMER,RAJASTHAN,
345033,Kanod Beerma,JAISALMER,RAJASTHAN,
345028,Away BO,JAISALMER,RAJASTHAN,
345028,Pancheka Talab BO,JAISALMER,RAJASTHAN,
345028,Tawriwala BO,JAISALMER,RAJASTHAN,
345028,Naya Khara,JAISALMER,RAJASTHAN,
345028,Kabeerpura,JAISALMER,RAJASTHAN,
345025,Bandhewa BO,JAISALMER,RAJASTHAN,
345025,Phulasar BO,JAISALMER,RAJASTHAN,
345025,Jalora Sonpura,JAISALMER,RAJASTHAN,
345025,Rawatpura,JAISALMER,RAJASTHAN,
345025,Khumansar,JAISALMER,RAJASTHAN,
345021,Bamnu BO,JODHPUR,RAJASTHAN,
342314,Burkiya BO,JODHPUR,RAJASTHAN,
345021,Modardi BO,JAISALMER,RAJASTHAN,
345021,Pratappura,JAISALMER,RAJASTHAN,
345023,Ajasar BO,JAISALMER,RAJASTHAN,
345023,Chayan BO,JAISALMER,RAJASTHAN,
345023,Ekah BO,JAISALMER,RAJASTHAN,
345023,Loharki BO,JAISALMER,RAJASTHAN,
345022,Longewala,JAISALMER,RAJASTHAN,
345022,Nagon Ki Dhani,JAISALMER,RAJASTHAN,
345022,Raimala,JAISALMER,RAJASTHAN,
345022,Hada,JAISALMER,RAJASTHAN,
345022,Langtala,JAISALMER,RAJASTHAN,
345022,Momdau,JAISALMER,RAJASTHAN,
345022,Liloi,JAISALMER,RAJASTHAN,
345022,Dorau,JAISALMER,RAJASTHAN,
345022,Meethatala,JAISALMER,RAJASTHAN,
345022,Chandrau,JAISALMER,RAJASTHAN,
345022,Ganeshiya,JAISALMER,RAJASTHAN,
345026,Loona Kallan BO,JAISALMER,RAJASTHAN,
345026,Nedan BO,JAISALMER,RAJASTHAN,
342024,Joliyali BO,JODHPUR,RAJASTHAN,
342311,Kelansar BO,JODHPUR,RAJASTHAN,
342311,Mattoda BO,JODHPUR,RAJASTHAN,
342311,Khichadon Ki Dhani,JODHPUR,RAJASTHAN,
342311,Bedoo Kallan,JODHPUR,RAJASTHAN,
342901,Garasni BO,JODHPUR,RAJASTHAN,
342901,Paldi Ranawatan BO,JODHPUR,RAJASTHAN,
342027,Chandelao BO,JODHPUR,RAJASTHAN,
342027,Dangiawas BO,JODHPUR,RAJASTHAN,
342027,Dantiwara BO,JODHPUR,RAJASTHAN,
342027,Gangani BO,JODHPUR,RAJASTHAN,
342027,Jajeli Daikara BO,JODHPUR,RAJASTHAN,
342027,Khatiyasani BO,JODHPUR,RAJASTHAN,
342027,Modi Joshiyan BO,JODHPUR,RAJASTHAN,
342307,Kanasar BO,JODHPUR,RAJASTHAN,
342307,Mahadeopura,JODHPUR,RAJASTHAN,
342307,Saranpura,JODHPUR,RAJASTHAN,
342605,Bala BO,JODHPUR,RAJASTHAN,
342605,Silari BO,JODHPUR,RAJASTHAN,
342605,Ghanamagra BO,JODHPUR,RAJASTHAN,
342603,Bagoria BO,JODHPUR,RAJASTHAN,
342603,Mailana BO,JODHPUR,RAJASTHAN,
342604,Patel Nagar BO,JODHPUR,RAJASTHAN,
342314,Kolu Pabuji BO,JODHPUR,RAJASTHAN,
342314,Kolu Rathoran BO,JODHPUR,RAJASTHAN,
342314,Sagrau BO,JODHPUR,RAJASTHAN,
342801,Feench BO,JODHPUR,RAJASTHAN,
342308,Amla BO,JODHPUR,RAJASTHAN,
342308,Chiri,JODHPUR,RAJASTHAN,
342029,Dhanari Kallan BO,JODHPUR,RAJASTHAN,
342037,Lavera Khurd BO,JODHPUR,RAJASTHAN,
342037,Netra BO,JODHPUR,RAJASTHAN,
342802,Guda Vishnoiyan BO,JODHPUR,RAJASTHAN,
342802,Khara Bera Bheemawatan BO,JODHPUR,RAJASTHAN,
342802,Mogra Kallan BO,JODHPUR,RAJASTHAN,
342802,Satlana BO,JODHPUR,RAJASTHAN,
342303,Baran Khurd BO,JODHPUR,RAJASTHAN,
342303,Thob BO,JODHPUR,RAJASTHAN,
342014,Bhandukalla BO,JODHPUR,RAJASTHAN,
342014,Daipara Khichiyan BO,JODHPUR,RAJASTHAN,
342014,Janadesar BO,JODHPUR,RAJASTHAN,
342014,Sinali BO,JODHPUR,RAJASTHAN,
342309,Barnau BO,JODHPUR,RAJASTHAN,
342309,Gilakore BO,JODHPUR,RAJASTHAN,
342309,Harlaya,JODHPUR,RAJASTHAN,
342301,Bengti Khurd BO,JODHPUR,RAJASTHAN,
342301,Hopardi BO,JODHPUR,RAJASTHAN,
342301,Jalora BO,JODHPUR,RAJASTHAN,
342301,Khetasar BO,JODHPUR,RAJASTHAN,
342301,Lordiyan BO,JODHPUR,RAJASTHAN,
342301,Shekhasar BO,JODHPUR,RAJASTHAN,
342301,Reen,JODHPUR,RAJASTHAN,
342606,Sewki Kallan BO,JODHPUR,RAJASTHAN,
342601,Bhagasani BO,JODHPUR,RAJASTHAN,
342601,Chokari Kallan BO,JODHPUR,RAJASTHAN,
342015,Kharda Randheer BO,JODHPUR,RAJASTHAN,
342025,Asarlai BO,JODHPUR,RAJASTHAN,
342025,Chordiyan BO,JODHPUR,RAJASTHAN,
342021,Kalau BO,JODHPUR,RAJASTHAN,
342022,Bhungra BO,JODHPUR,RAJASTHAN,
342022,Garha BO,JODHPUR,RAJASTHAN,
342024,Keru BO,JODHPUR,RAJASTHAN,
342024,Salori BO,JODHPUR,RAJASTHAN,
342028,Siyada BO,JODHPUR,RAJASTHAN,
342306,Balarwa BO,JODHPUR,RAJASTHAN,
342306,Banaka Bas BO,JODHPUR,RAJASTHAN,
342032,Chamu BO,JODHPUR,RAJASTHAN,
342306,Cherai BO,JODHPUR,RAJASTHAN,
342306,Indroka BO,JODHPUR,RAJASTHAN,
342306,Khudiyala BO,JODHPUR,RAJASTHAN,
342306,Panchala Khurd BO,JODHPUR,RAJASTHAN,
341307,Ambapa B.O,NAGAUR,RAJASTHAN,
341303,Chhapara B.O,NAGAUR,RAJASTHAN,
341307,Khinwaj B.O,NAGAUR,RAJASTHAN,
341303,Sewa B.O,NAGAUR,RAJASTHAN,
341307,Lachhari B.O,NAGAUR,RAJASTHAN,
341301,Kasari B.O,NAGAUR,RAJASTHAN,
341301,Manjhi B.O,NAGAUR,RAJASTHAN,
341551,Bardawa B.O,NAGAUR,RAJASTHAN,
341551,Nuwa B.O,NAGAUR,RAJASTHAN,
341551,Payali B.O,NAGAUR,RAJASTHAN,
341302,Pawa B.O,NAGAUR,RAJASTHAN,
341302,Ranigaon B.O,NAGAUR,RAJASTHAN,
341503,Binthwaliya B.O,NAGAUR,RAJASTHAN,
341503,Chosali B.O,NAGAUR,RAJASTHAN,
341503,Jaola B.O,NAGAUR,RAJASTHAN,
305026,Kundari B.O,NAGAUR,RAJASTHAN,
341521,Mandaljodhan B.O,NAGAUR,RAJASTHAN,
341521,Paliyas B.O,NAGAUR,RAJASTHAN,
305026,Peeh B.O,NAGAUR,RAJASTHAN,
341318,Kharesh B.O,NAGAUR,RAJASTHAN,
341305,Mamroda B.O,NAGAUR,RAJASTHAN,
341305,Ransisar B.O,NAGAUR,RAJASTHAN,
341508,Bhooni B.O,NAGAUR,RAJASTHAN,
341508,Dalelpura B.O,NAGAUR,RAJASTHAN,
341508,Heerani B.O,NAGAUR,RAJASTHAN,
341508,Muwana B.O,NAGAUR,RAJASTHAN,
341508,Panchwa B.O,NAGAUR,RAJASTHAN,
341508,Rooppura B.O,NAGAUR,RAJASTHAN,
341519,Araksar B.O,NAGAUR,RAJASTHAN,
341519,Prempura B.O,NAGAUR,RAJASTHAN,
341517,Nandolichandawatan B.O,NAGAUR,RAJASTHAN,
341506,Dabara B.O,NAGAUR,RAJASTHAN,
341533,Palrinawa B.O,NAGAUR,RAJASTHAN,
341509,Govindi B.O,NAGAUR,RAJASTHAN,
341509,Khardiya B.O,NAGAUR,RAJASTHAN,
341509,Lunwa B.O,NAGAUR,RAJASTHAN,
341316,Chandrai B.O,NAGAUR,RAJASTHAN,
341316,Hudas B.O,NAGAUR,RAJASTHAN,
341316,Malgaon B.O,NAGAUR,RAJASTHAN,
341317,Dhurila B.O,NAGAUR,RAJASTHAN,
341319,Asarwa B.O,NAGAUR,RAJASTHAN,
341319,Chandi B.O,NAGAUR,RAJASTHAN,
341319,Mandukara B.O,NAGAUR,RAJASTHAN,
341307,Husainpura B.O,NAGAUR,RAJASTHAN,
341025,Balaya B.O,NAGAUR,RAJASTHAN,
341020,Bher B.O,NAGAUR,RAJASTHAN,
341002,Chau B.O,NAGAUR,RAJASTHAN,
341002,Unthwaliya B.O,NAGAUR,RAJASTHAN,
341020,Pabusar B.O,NAGAUR,RAJASTHAN,
341020,Deu B.O,NAGAUR,RAJASTHAN,
341001,Gogelao B.O,NAGAUR,RAJASTHAN,
341025,Kharnal B.O,NAGAUR,RAJASTHAN,
341501,Bhadawa B.O,NAGAUR,RAJASTHAN,
341501,Harnawa B.O,NAGAUR,RAJASTHAN,
341021,Boodhi B.O,NAGAUR,RAJASTHAN,
341021,Kumari B.O,NAGAUR,RAJASTHAN,
341520,Sabalpura B.O,NAGAUR,RAJASTHAN,
341502,Kalwa B.O,NAGAUR,RAJASTHAN,
341502,Loroli B.O,NAGAUR,RAJASTHAN,
341022,Akora B.O,NAGAUR,RAJASTHAN,
341022,Burdi B.O,NAGAUR,RAJASTHAN,
341022,Chhapara B.O,NAGAUR,RAJASTHAN,
341022,Somana B.O,NAGAUR,RAJASTHAN,
341022,Tanwara B.O,NAGAUR,RAJASTHAN,
341504,Alatawa B.O,NAGAUR,RAJASTHAN,
341504,Bhiyankallan B.O,NAGAUR,RAJASTHAN,
341504,Itawalakha B.O,NAGAUR,RAJASTHAN,
341504,Khardiya B.O,NAGAUR,RAJASTHAN,
341504,Kuchipala B.O,NAGAUR,RAJASTHAN,
342902,Senani B.O,NAGAUR,RAJASTHAN,
341023,Kathoti B.O,NAGAUR,RAJASTHAN,
341518,Medas B.O,NAGAUR,RAJASTHAN,
341028,Bhadora B.O,NAGAUR,RAJASTHAN,
341028,Janana B.O,NAGAUR,RAJASTHAN,
341028,Mori B.O,NAGAUR,RAJASTHAN,
341025,Bairathal B.O,NAGAUR,RAJASTHAN,
341025,Bhanwanda B.O,NAGAUR,RAJASTHAN,
341025,Kurchi B.O,NAGAUR,RAJASTHAN,
301027,Chhawata Khurd B.O,NAGAUR,RAJASTHAN,
341024,Kasnau B.O,NAGAUR,RAJASTHAN,
341505,Kukrod B.O,NAGAUR,RAJASTHAN,
341511,Datani B.O,NAGAUR,RAJASTHAN,
341521,Arniyala B.O,NAGAUR,RAJASTHAN,
341510,Bargaon B.O,NAGAUR,RAJASTHAN,
341510,Bhuriyasani B.O,NAGAUR,RAJASTHAN,
341510,Chawandiyakallan B.O,NAGAUR,RAJASTHAN,
341510,Dangawas B.O,NAGAUR,RAJASTHAN,
341510,Gagrana B.O,NAGAUR,RAJASTHAN,
341510,Gawardi B.O,NAGAUR,RAJASTHAN,
341510,Kanwariyat B.O,NAGAUR,RAJASTHAN,
341510,Mokala B.O,NAGAUR,RAJASTHAN,
305026,Badighati B.O,NAGAUR,RAJASTHAN,
341031,Mewara B.O,NAGAUR,RAJASTHAN,
341031,Sathana B.O,NAGAUR,RAJASTHAN,
341031,Sudwar B.O,NAGAUR,RAJASTHAN,
341512,Kinsariya B.O,NAGAUR,RAJASTHAN,
341512,Mayapur B.O,NAGAUR,RAJASTHAN,
341521,Banwarala B.O,NAGAUR,RAJASTHAN,
341514,Jalsukallan B.O,NAGAUR,RAJASTHAN,
341514,Sirasana B.O,NAGAUR,RAJASTHAN,
305026,Ladpura B.O,NAGAUR,RAJASTHAN,
341513,Dasawas,NAGAUR,RAJASTHAN,
341029,Sewari B.O,NAGAUR,RAJASTHAN,
341030,Merwas B.O,NAGAUR,RAJASTHAN,
341030,Pharrod B.O,NAGAUR,RAJASTHAN,
341030,Rohina B.O,NAGAUR,RAJASTHAN,
341002,Makodi B.O,NAGAUR,RAJASTHAN,
306001,Auwa R.S. B.O,PALI,RAJASTHAN,
306001,Sinla B.O,PALI,RAJASTHAN,
306114,Deoli Hulla B.O,PALI,RAJASTHAN,
306602,SAKADARA B.O.,PALI,RAJASTHAN,
306602,Saali,PALI,RAJASTHAN,
306602,Pichawa,PALI,RAJASTHAN,
306126,Kakaradi B.O,PALI,RAJASTHAN,
306022,Basni Jojawar B.O,PALI,RAJASTHAN,
306501,Hingola Khurd B.O,PALI,RAJASTHAN,
306502,Raipuriya B.O,PALI,RAJASTHAN,
306705,Bheetwara B.O,PALI,RAJASTHAN,
306705,Panchalwara B.O,PALI,RAJASTHAN,
306603,Kesooli B.O,PALI,RAJASTHAN,
306604,Kharda B.O,PALI,RAJASTHAN,
306603,Kotri B.O,PALI,RAJASTHAN,
306604,Neepal B.O,PALI,RAJASTHAN,
306504,Kothar B.O,PALI,RAJASTHAN,
306504,Kumatiya B.O,PALI,RAJASTHAN,
306023,Chirpatiya B.O,PALI,RAJASTHAN,
306023,Guda Soorsingh B.O,PALI,RAJASTHAN,
306023,Saran B.O,PALI,RAJASTHAN,
306115,Kheemel B.O,PALI,RAJASTHAN,
306115,Vidhyawari B.O,PALI,RAJASTHAN,
306702,Mandigarh B.O,PALI,RAJASTHAN,
306707,Beejapur B.O,PALI,RAJASTHAN,
306707,Bhatund B.O,PALI,RAJASTHAN,
306103,Kantaliya B.O,PALI,RAJASTHAN,
306503,Panchetiya B.O,PALI,RAJASTHAN,
306503,Tewali B.O,PALI,RAJASTHAN,
306422,Thakurla B.O,PALI,RAJASTHAN,
306401,Rana B.O,PALI,RAJASTHAN,
306401,Giradra B.O,PALI,RAJASTHAN,
306401,Kandara,PALI,RAJASTHAN,
306101,Dhaneriya B.O,PALI,RAJASTHAN,
306308,Sinla B.O,PALI,RAJASTHAN,
306105,Hajiwas B.O,PALI,RAJASTHAN,
306306,Murdawa B.O,PALI,RAJASTHAN,
306302,Birol B.O,PALI,RAJASTHAN,
306302,Garniya B.O,PALI,RAJASTHAN,
306302,Khinawari B.O,PALI,RAJASTHAN,
306302,Rajadand B.O,PALI,RAJASTHAN,
306305,Leelamba B.O,PALI,RAJASTHAN,
306307,Guriya B.O,PALI,RAJASTHAN,
306307,Mohra   Kalan B.O,PALI,RAJASTHAN,
306421,Chenda B.O,PALI,RAJASTHAN,
306421,Diwandi B.O,PALI,RAJASTHAN,
306708,Dujana B.O,PALI,RAJASTHAN,
306708,Pawa B.O,PALI,RAJASTHAN,
306104,Hingawas B.O,PALI,RAJASTHAN,
306104,Mandla B.O,PALI,RAJASTHAN,
306104,Ramasani   Bala B.O,PALI,RAJASTHAN,
306104,Roopawas B.O,PALI,RAJASTHAN,
306902,Fattapura B.O,PALI,RAJASTHAN,
306902,Netra B.O,PALI,RAJASTHAN,
306912,Gogra B.O,PALI,RAJASTHAN,
307001,Vellangari B.O,SIROHI,RAJASTHAN,
307001,Dhanta B.O,SIROHI,RAJASTHAN,
307001,Makroda B.O,SIROHI,RAJASTHAN,
307001,Padiv B.O,SIROHI,RAJASTHAN,
307001,Balda B.O,SIROHI,RAJASTHAN,
332021,Kashikabas BO,SIKAR,RAJASTHAN,
332401,Athwas BO,SIKAR,RAJASTHAN,
332401,Kheri Radan BO,SIKAR,RAJASTHAN,
332401,Rajpura BO,SIKAR,RAJASTHAN,
332316,Doodwa BO,SIKAR,RAJASTHAN,
332316,Khinwasar BO,SIKAR,RAJASTHAN,
332301,Dewas BO,SIKAR,RAJASTHAN,
332301,Fadanpura BO,SIKAR,RAJASTHAN,
332301,Jalalsar BO,SIKAR,RAJASTHAN,
332301,Karanga Bada BO,SIKAR,RAJASTHAN,
332301,Mandela Chhota BO,SIKAR,RAJASTHAN,
332029,Bochi BO,SIKAR,RAJASTHAN,
332318,Mangloona BO,SIKAR,RAJASTHAN,
332024,Dinarpura BO,SIKAR,RAJASTHAN,
332023,Banura BO,SIKAR,RAJASTHAN,
332023,Bidoli BO,SIKAR,RAJASTHAN,
332315,Akwa BO,SIKAR,RAJASTHAN,
332315,Sanwaloda Dhayalan BO,SIKAR,RAJASTHAN,
332406,Jeenmata BO,SIKAR,RAJASTHAN,
332406,Mohanpura BO,SIKAR,RAJASTHAN,
332406,Nimera BO,SIKAR,RAJASTHAN,
332406,Roopgarh BO,SIKAR,RAJASTHAN,
332031,Beri BO,SIKAR,RAJASTHAN,
332031,Gothra Bhukaran BO,SIKAR,RAJASTHAN,
332031,Yalsar BO,SIKAR,RAJASTHAN,
332311,Bagri BO,SIKAR,RAJASTHAN,
332311,Hamirpura BO,SIKAR,RAJASTHAN,
332311,Narodara BO,SIKAR,RAJASTHAN,
332025,Bhima BO,SIKAR,RAJASTHAN,
332025,Bosana BO,SIKAR,RAJASTHAN,
332025,Khanri BO,SIKAR,RAJASTHAN,
332026,Kothyari BO,SIKAR,RAJASTHAN,
332026,Kumas BO,SIKAR,RAJASTHAN,
332402,Gudha Chhota BO,SIKAR,RAJASTHAN,
332402,Mandha Madni BO,SIKAR,RAJASTHAN,
332041,Khakholi BO,SIKAR,RAJASTHAN,
332041,Sewa BO,SIKAR,RAJASTHAN,
332041,Sihot Chhoti BO,SIKAR,RAJASTHAN,
332027,Chainpura BO,SIKAR,RAJASTHAN,
332027,Gungara BO,SIKAR,RAJASTHAN,
332027,Hardayalpura BO,SIKAR,RAJASTHAN,
331024,Khotiya BO,SIKAR,RAJASTHAN,
332304,Sekhisar BO,SIKAR,RAJASTHAN,
332317,Rajas BO,SIKAR,RAJASTHAN,
332028,Dher Ka Bas BO,SIKAR,RAJASTHAN,
332028,Shahpura BO,SIKAR,RAJASTHAN,
332042,Dugoli BO,SIKAR,RAJASTHAN,
332715,Bagriawas BO,SIKAR,RAJASTHAN,
332715,Bharni BO,SIKAR,RAJASTHAN,
332715,Holikabas BO,SIKAR,RAJASTHAN,
332715,Kanchanpur BO,SIKAR,RAJASTHAN,
332411,Ladpur BO,SIKAR,RAJASTHAN,
332411,Shahpura BO,SIKAR,RAJASTHAN,
332601,Khora BO,SIKAR,RAJASTHAN,
332703,Bhurdonkabas BO,SIKAR,RAJASTHAN,
332703,Meirajanpura BO,SIKAR,RAJASTHAN,
332705,Toda BO,SIKAR,RAJASTHAN,
332706,Chala BO,SIKAR,RAJASTHAN,
332721,Sakraimata BO,SIKAR,RAJASTHAN,
